timestamp,sequence_id,target_id,x_mm,y_mm,speed_mms,distance_mm,angle_deg,valid,status,volunteer_id,fall_subtype,pace_variant,action_label
1789916768.7169015,4580,Person D,605.8,937.4,-240.0,1130.9,34.59,True,Active,Aiman,None,Normal,1: Walking
1789916768.8162482,4581,Person D,615.2,932.0,-240.0,1135.28,34.38,True,Active,Aiman,None,Normal,1: Walking
1789916768.9256158,4582,Person D,622.3,929.3,-240.0,1142.15,34.08,True,Active,Aiman,None,Normal,1: Walking
1789916769.0037358,4583,Person D,627.3,929.7,-480.0,1149.9,33.94,True,Active,Aiman,None,Normal,1: Walking
1789916769.0883036,4584,Person D,631.4,933.3,-640.0,1159.33,33.92,True,Active,Aiman,None,Normal,1: Walking
1789916769.207945,4585,Person D,637.1,939.3,-560.0,1187.64,34.05,True,Active,Aiman,None,Normal,1: Walking
1789916769.2848003,4586,Person D,643.6,948.0,-390.0,1213.41,33.74,True,Active,Aiman,None,Normal,1: Walking
1789916769.3840377,4587,Person D,650.1,959.8,-390.0,1239.23,33.28,True,Active,Aiman,None,Normal,1: Walking
1789916769.4845326,4588,Person D,655.4,974.8,-320.0,1267.18,32.56,True,Active,Aiman,None,Normal,1: Walking
1789916769.583933,4589,Person D,659.6,992.1,-160.0,1289.7,31.98,True,Active,Aiman,None,Normal,1: Walking
1789916769.6833048,4590,Person D,663.1,1011.0,-240.0,1308.71,31.15,True,Active,Aiman,None,Normal,1: Walking
1789916769.8011475,4591,Person D,666.7,1032.1,-240.0,1332.75,30.53,True,Active,Aiman,None,Normal,1: Walking
1789916769.9175005,4592,Person D,670.4,1054.9,-240.0,1355.21,29.97,True,Active,Aiman,None,Normal,1: Walking
1789916770.034145,4593,Person D,673.8,1079.3,-320.0,1375.57,29.43,True,Active,Aiman,None,Normal,1: Walking
1789916770.1007962,4594,Person D,676.2,1105.4,-320.0,1394.98,28.75,True,Active,Aiman,None,Normal,1: Walking
1789916770.1842325,4595,Person D,675.8,1132.2,-320.0,1415.78,27.83,True,Active,Aiman,None,Normal,1: Walking
1789916770.2835798,4596,Person D,673.3,1159.5,-320.0,1436.92,26.85,True,Active,Aiman,None,Normal,1: Walking
1789916770.3842766,4597,Person D,669.1,1187.3,-640.0,1460.7,25.9,True,Active,Aiman,None,Normal,1: Walking
1789916770.5012255,4598,Person D,663.7,1215.5,-560.0,1488.92,24.95,True,Active,Aiman,None,Normal,1: Walking
1789916770.5649354,4599,Person D,657.3,1244.7,-560.0,1517.94,24.07,True,Active,Aiman,None,Normal,1: Walking
1789916770.643073,4600,Person D,651.0,1275.0,-640.0,1549.81,23.34,True,Active,Aiman,None,Normal,1: Walking
1789916770.7211761,4601,Person D,644.1,1306.4,-640.0,1583.38,22.58,True,Active,Aiman,None,Normal,1: Walking
1789916770.799296,4602,Person D,637.2,1343.9,-640.0,1664.05,21.43,True,Active,Aiman,None,Normal,1: Walking
1789916770.908659,4603,Person D,631.8,1387.1,-640.0,1744.64,20.89,True,Active,Aiman,None,Normal,1: Walking
1789916770.9815238,4604,Person D,627.7,1435.1,-480.0,1815.79,20.3,True,Active,Aiman,None,Normal,1: Walking
1789916771.0500734,4605,Person D,625.4,1486.9,-480.0,1881.47,19.82,True,Active,Aiman,None,Normal,1: Walking
1789916771.1330307,4606,Person D,626.0,1540.6,-320.0,1933.34,19.8,True,Active,Aiman,None,Normal,1: Walking
1789916771.3209248,4607,Person D,628.6,1596.5,-560.0,1987.22,19.52,True,Active,Aiman,None,Normal,1: Walking
1789916771.4248652,4608,Person D,633.0,1653.1,-640.0,2030.43,19.33,True,Active,Aiman,None,Normal,1: Walking
1789916771.5008228,4609,Person D,639.2,1711.7,-80.0,2086.28,19.05,True,Active,Aiman,None,Normal,1: Walking
1789916771.5787756,4610,Person D,646.0,1770.1,-160.0,2119.71,18.77,True,Active,Aiman,None,Normal,1: Walking
1789916771.6577342,4611,Person D,654.4,1828.8,0.0,2162.7,18.66,True,Active,Aiman,None,Normal,1: Walking
1789916771.7406833,4612,Person D,664.1,1882.3,-160.0,2200.02,18.69,True,Active,Aiman,None,Normal,1: Walking
1789916771.8246367,4613,Person D,673.8,1932.3,160.0,2248.08,18.65,True,Active,Aiman,None,Normal,1: Walking
1789916771.9205813,4614,Person D,686.4,1981.6,0.0,2322.49,19.0,True,Active,Aiman,None,Normal,1: Walking
1789916772.001535,4615,Person D,700.1,2029.4,160.0,2377.84,19.02,True,Active,Aiman,None,Normal,1: Walking
1789916772.083489,4616,Person D,713.8,2077.4,160.0,2431.6,19.01,True,Active,Aiman,None,Normal,1: Walking
1789916772.1724331,4617,Person D,725.2,2120.2,320.0,2428.97,18.68,True,Active,Aiman,None,Normal,1: Walking
1789916772.239718,4618,Person D,734.6,2157.3,240.0,2411.87,18.52,True,Active,Aiman,None,Normal,1: Walking
1789916772.3334644,4619,Person D,741.3,2186.9,240.0,2388.16,18.25,True,Active,Aiman,None,Normal,1: Walking
1789916772.4115837,4620,Person D,747.3,2212.5,160.0,2381.54,18.15,True,Active,Aiman,None,Normal,1: Walking
1789916772.4897065,4621,Person D,751.7,2233.4,160.0,2374.92,18.05,True,Active,Aiman,None,Normal,1: Walking
1789916772.5521991,4622,Person D,754.3,2250.6,160.0,2371.48,17.95,True,Active,Aiman,None,Normal,1: Walking
1789916772.6615672,4623,Person D,755.1,2262.8,80.0,2366.44,17.89,True,Active,Aiman,None,Normal,1: Walking
1789916772.755308,4624,Person D,751.7,2267.9,160.0,2360.15,17.81,True,Active,Aiman,None,Normal,1: Walking
1789916772.8334467,4625,Person D,745.9,2267.3,0.0,2353.86,17.73,True,Active,Aiman,None,Normal,1: Walking
1789916772.9115658,4626,Person D,737.7,2260.9,240.0,2345.06,17.62,True,Active,Aiman,None,Normal,1: Walking
