timestamp,sequence_id,target_id,x_mm,y_mm,speed_mms,distance_mm,angle_deg,valid,status,volunteer_id,fall_subtype,pace_variant,action_label
1788723882.6779845,3209,Person B,1502.0,3032.7,240.0,3389.92,26.3,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723882.8218293,3210,Person B,1501.8,3034.7,240.0,3394.42,26.19,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723882.8843238,3211,Person B,1501.7,3037.3,160.0,3400.69,26.17,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723882.9468198,3212,Person B,1501.8,3040.1,-80.0,3403.84,26.13,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.040563,3213,Person B,1501.9,3042.7,160.0,3403.84,26.13,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.1369855,3214,Person B,1502.0,3044.5,320.0,3402.03,26.18,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.2034564,3215,Person B,1501.5,3045.5,-160.0,3396.66,26.19,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.3036666,3216,Person B,1500.8,3045.8,160.0,3389.93,26.26,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.4141505,3217,Person B,1500.5,3045.9,160.0,3386.77,26.35,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.505902,3218,Person B,1500.4,3046.8,240.0,3393.94,26.29,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.6029127,3219,Person B,1500.8,3048.1,160.0,3403.34,26.26,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.7199523,3220,Person B,1501.6,3048.8,240.0,3404.24,26.26,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723883.8796277,3221,Person B,1502.2,3048.8,160.0,3403.34,26.26,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.0038762,3222,Person B,1502.9,3048.2,320.0,3401.55,26.28,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.12078,3223,Person B,1503.5,3047.4,80.0,3399.31,26.28,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.203903,3224,Person B,1503.8,3047.1,160.0,3400.66,26.25,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.2708066,3225,Person B,1504.0,3047.9,240.0,3404.72,26.16,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.3533564,3226,Person B,1504.0,3050.2,160.0,3410.57,26.09,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.4208548,3227,Person B,1503.7,3053.1,240.0,3411.47,26.08,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.4875593,3228,Person B,1503.5,3055.0,160.0,3410.11,26.11,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.587453,3229,Person B,1503.0,3055.8,160.0,3408.31,26.13,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.671116,3230,Person B,1502.2,3056.7,240.0,3408.79,26.07,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.7455704,3231,Person B,1500.8,3057.6,0.0,3405.26,25.99,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.817192,3232,Person B,1499.2,3058.6,160.0,3403.48,25.96,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.8796866,3233,Person B,1497.4,3059.9,240.0,3403.07,25.91,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723884.9578097,3234,Person B,1495.6,3061.2,160.0,3404.43,25.88,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.0359287,3235,Person B,1494.1,3061.8,240.0,3403.53,25.89,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.098442,3236,Person B,1492.7,3061.4,160.0,3400.83,25.91,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.1921659,3237,Person B,1491.2,3060.9,160.0,3400.4,25.89,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.2702856,3238,Person B,1489.9,3060.2,0.0,3398.11,25.97,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.3327804,3239,Person B,1488.9,3059.9,160.0,3401.22,26.0,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.410901,3240,Person B,1488.9,3059.6,160.0,3406.1,26.09,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.4733996,3241,Person B,1490.0,3059.8,-80.0,3411.89,26.14,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.5671465,3242,Person B,1491.5,3060.2,160.0,3413.67,26.16,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.6765072,3243,Person B,1493.4,3060.3,240.0,3412.31,26.19,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.7702546,3244,Person B,1495.3,3060.1,80.0,3410.97,26.18,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.8327472,3245,Person B,1496.9,3060.1,80.0,3410.55,26.13,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.8952427,3246,Person B,1498.4,3060.4,0.0,3410.11,26.11,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723885.9577384,3247,Person B,1499.7,3061.2,240.0,3413.28,26.03,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.0671067,3248,Person B,1500.4,3062.6,-80.0,3413.76,25.97,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.1608527,3249,Person B,1500.7,3063.7,160.0,3412.43,25.96,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.2389894,3250,Person B,1500.3,3064.4,160.0,3410.63,25.98,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.301485,3251,Person B,1499.4,3064.6,320.0,3409.73,25.99,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.3796046,3252,Person B,1498.7,3064.5,80.0,3409.69,26.06,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.4889524,3253,Person B,1498.1,3064.3,0.0,3407.87,26.11,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.6139488,3254,Person B,1497.6,3064.3,240.0,3408.77,26.11,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.7389412,3255,Person B,1497.5,3064.6,160.0,3412.8,26.09,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.8170595,3256,Person B,1497.8,3064.9,160.0,3414.12,26.14,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.8795543,3257,Person B,1498.6,3064.5,160.0,3413.21,26.18,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723886.9576719,3258,Person B,1499.7,3063.7,160.0,3411.42,26.2,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723887.0826635,3259,Person B,1500.9,3062.6,-80.0,3407.83,26.23,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723887.1451616,3260,Person B,1502.1,3061.4,80.0,3405.14,26.25,True,Active,Zoya,None,Normal,5: Lying down (controlled)
1788723887.223279,3261,Person B,1503.7,3060.4,160.0,3407.8,26.3,True,Active,Zoya,None,Normal,5: Lying down (controlled)
