timestamp,sequence_id,target_id,x_mm,y_mm,speed_mms,distance_mm,angle_deg,valid,status,volunteer_id,fall_subtype,pace_variant,action_label
1788804273.2185957,13466,Person B,1421.5,3071.3,80.0,3378.19,24.99,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.292413,13467,Person B,1422.3,3069.9,160.0,3377.77,24.97,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.3790455,13468,Person B,1423.9,3068.6,80.0,3382.18,25.01,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.4571648,13469,Person B,1426.1,3068.0,160.0,3390.58,25.08,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.5352647,13470,Person B,1428.7,3068.3,320.0,3398.56,25.12,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.6360567,13471,Person B,1431.3,3069.0,160.0,3400.31,25.15,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.719293,13472,Person B,1433.5,3069.7,160.0,3399.4,25.16,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.835082,13473,Person B,1435.4,3070.1,80.0,3397.17,25.15,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804273.951849,13474,Person B,1437.0,3071.0,160.0,3399.89,25.13,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.0184634,13475,Person B,1438.7,3072.3,640.0,3400.74,25.16,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.0851896,13476,Person B,1440.8,3073.7,560.0,3399.78,25.21,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.1853025,13477,Person B,1443.0,3074.8,160.0,3397.06,25.23,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.3022864,13478,Person B,1444.8,3075.5,80.0,3396.16,25.24,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.403318,13479,Person B,1445.6,3075.9,80.0,3397.59,25.17,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.4854627,13480,Person B,1445.5,3075.8,640.0,3397.23,25.12,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.5688362,13481,Person B,1445.0,3075.8,240.0,3398.19,25.07,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.6520593,13482,Person B,1444.4,3075.8,160.0,3396.86,25.06,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.718933,13483,Person B,1443.9,3075.7,160.0,3394.14,25.09,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.8357842,13484,Person B,1443.1,3075.2,80.0,3391.96,25.05,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.9025676,13485,Person B,1441.7,3074.7,80.0,3390.27,24.99,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804274.984921,13486,Person B,1439.4,3074.5,80.0,3388.23,24.87,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.047419,13487,Person B,1436.6,3074.5,160.0,3385.22,24.8,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.141163,13488,Person B,1433.7,3074.3,160.0,3382.08,24.81,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.219285,13489,Person B,1431.0,3073.6,80.0,3379.84,24.81,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.3029654,13490,Person B,1428.3,3073.1,80.0,3381.31,24.74,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.3654616,13491,Person B,1425.2,3073.1,80.0,3385.17,24.6,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.4435833,13492,Person B,1421.7,3074.1,240.0,3391.28,24.46,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.5216808,13493,Person B,1418.1,3075.3,240.0,3389.96,24.45,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.5998006,13494,Person B,1414.8,3076.2,80.0,3386.32,24.48,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.6779404,13495,Person B,1411.7,3076.9,80.0,3383.67,24.46,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.7404199,13496,Person B,1409.0,3077.7,80.0,3384.25,24.4,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.8243406,13497,Person B,1406.8,3079.1,160.0,3388.8,24.36,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.9024577,13498,Person B,1404.9,3080.8,320.0,3389.63,24.39,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804275.996221,13499,Person B,1403.2,3082.5,160.0,3388.22,24.42,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.058697,13500,Person B,1402.0,3083.7,160.0,3387.23,24.47,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.1368165,13501,Person B,1401.4,3084.3,80.0,3388.14,24.46,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.1993153,13502,Person B,1401.5,3084.4,160.0,3392.61,24.46,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.3139677,13503,Person B,1402.1,3085.1,160.0,3398.81,24.49,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.3921072,13504,Person B,1402.9,3086.2,560.0,3399.64,24.52,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.470227,13505,Person B,1404.0,3087.2,160.0,3397.33,24.56,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.532704,13506,Person B,1405.4,3087.8,320.0,3395.51,24.57,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.6108236,13507,Person B,1406.9,3088.2,160.0,3398.65,24.57,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.6889477,13508,Person B,1408.5,3088.6,640.0,3399.9,24.61,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.7888582,13509,Person B,1410.4,3088.7,640.0,3397.03,24.71,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.8670015,13510,Person B,1412.5,3088.4,160.0,3393.25,24.81,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804276.929497,13511,Person B,1414.7,3087.5,160.0,3389.14,24.86,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.007616,13512,Person B,1416.5,3086.2,80.0,3388.3,24.83,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.0857196,13513,Person B,1417.1,3084.8,80.0,3388.58,24.68,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.1951034,13514,Person B,1416.6,3083.9,640.0,3389.38,24.51,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.2575803,13515,Person B,1416.2,3082.9,160.0,3386.57,24.57,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.3357003,13516,Person B,1416.0,3081.7,240.0,3383.77,24.63,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.398199,13517,Person B,1415.9,3080.2,80.0,3384.6,24.66,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.4763184,13518,Person B,1415.3,3079.0,80.0,3386.49,24.6,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.6102335,13519,Person B,1414.0,3078.3,0.0,3385.25,24.56,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.676794,13520,Person B,1412.5,3077.6,390.0,3380.62,24.63,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.749735,13521,Person B,1411.1,3076.9,320.0,3376.91,24.7,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.8288193,13522,Person B,1410.1,3076.0,160.0,3375.93,24.74,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804277.9252965,13523,Person B,1410.0,3074.9,160.0,3378.17,24.74,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.0034208,13524,Person B,1410.7,3073.9,80.0,3383.2,24.69,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.0815597,13525,Person B,1411.0,3073.8,640.0,3386.91,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.1440363,13526,Person B,1411.2,3073.9,320.0,3385.51,24.65,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.2221587,13527,Person B,1410.9,3073.7,-240.0,3381.53,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.3199987,13528,Person B,1410.8,3073.0,160.0,3379.71,24.64,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.3981173,13529,Person B,1411.0,3072.4,80.0,3380.62,24.63,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.4762373,13530,Person B,1411.2,3073.0,160.0,3386.91,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.554377,13531,Person B,1411.8,3074.5,640.0,3393.05,24.68,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.6324968,13532,Person B,1412.4,3076.3,560.0,3394.79,24.71,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.7262208,13533,Person B,1413.1,3077.7,160.0,3393.81,24.75,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.788719,13534,Person B,1414.2,3078.4,80.0,3394.16,24.81,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.8718219,13535,Person B,1415.9,3078.5,80.0,3394.94,24.87,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804278.9655652,13536,Person B,1417.9,3078.1,640.0,3390.27,24.99,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.0280411,13537,Person B,1420.6,3077.4,640.0,3386.53,25.09,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.1217842,13538,Person B,1423.6,3076.3,160.0,3382.37,25.18,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.2311716,13539,Person B,1426.6,3075.0,320.0,3381.47,25.19,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.2936485,13540,Person B,1429.0,3073.3,80.0,3381.58,25.11,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.3717706,13541,Person B,1430.2,3071.9,80.0,3385.38,24.97,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.449887,13542,Person B,1430.5,3071.2,640.0,3389.69,24.8,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.5436516,13543,Person B,1431.0,3070.2,160.0,3386.84,24.9,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.6373742,13544,Person B,1431.2,3069.0,160.0,3384.12,24.92,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.7154982,13545,Person B,1431.0,3067.7,80.0,3382.3,24.94,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.7936356,13546,Person B,1430.1,3067.3,80.0,3382.85,24.88,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.8642554,13547,Person B,1428.6,3068.3,160.0,3389.27,24.79,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804279.9579985,13548,Person B,1426.7,3070.5,240.0,3394.3,24.73,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.0361187,13549,Person B,1424.6,3072.8,240.0,3393.47,24.7,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.1298606,13550,Person B,1422.9,3074.8,80.0,3392.56,24.71,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.1923742,13551,Person B,1421.6,3076.1,80.0,3391.72,24.68,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.2704773,13552,Person B,1420.8,3077.1,80.0,3395.43,24.61,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.3684013,13553,Person B,1419.6,3078.9,240.0,3398.16,24.59,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.462128,13554,Person B,1418.5,3080.8,320.0,3396.76,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.5402644,13555,Person B,1417.3,3082.7,80.0,3394.52,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.6183844,13556,Person B,1416.5,3084.3,160.0,3394.03,24.64,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.7121274,13557,Person B,1415.9,3085.4,80.0,3396.76,24.62,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.805851,13558,Person B,1415.8,3086.4,160.0,3402.97,24.64,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.8898194,13559,Person B,1416.3,3087.6,640.0,3406.46,24.69,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804280.9835596,13560,Person B,1417.0,3088.7,160.0,3405.48,24.74,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.0616822,13561,Person B,1418.1,3089.6,160.0,3404.5,24.78,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.155443,13562,Person B,1419.5,3090.1,80.0,3405.83,24.79,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.2648103,13563,Person B,1421.2,3090.8,160.0,3411.62,24.8,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.3429108,13564,Person B,1423.1,3092.2,640.0,3417.42,24.81,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.436659,13565,Person B,1425.3,3093.7,240.0,3417.35,24.85,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
1788804281.5147743,13566,Person B,1427.5,3095.0,160.0,3415.05,24.88,True,Active,Zoya_dif,None,Normal,5: Lying down (controlled)
