x_mm,y_mm,speed_mms,distance_mm,angle_deg
585.5,1088.4,0.0,1236.55,29.24
589.8,1087.1,0.0,1237.75,29.53
593.8,1085.3,0.0,1238.49,29.77
597.4,1083.0,0.0,1239.25,30.02
601.2,1080.6,0.0,1240.89,30.24
605.2,1078.5,0.0,1240.89,30.24
609.6,1077.0,0.0,1241.75,30.22
613.9,1075.9,0.0,1243.12,30.24
617.3,1074.9,0.0,1241.25,30.18
619.5,1074.0,80.0,1238.88,30.08
621.0,1073.4,0.0,1238.75,29.98
621.7,1073.0,160.0,1237.75,29.9
621.5,1072.8,240.0,1235.76,29.74
620.5,1073.1,320.0,1236.88,29.55
618.6,1073.6,320.0,1235.79,29.37
615.9,1074.0,320.0,1231.01,29.06
612.2,1073.8,240.0,1221.8,28.77
607.2,1073.1,160.0,1212.54,28.36
601.1,1072.6,80.0,1207.31,27.8
594.0,1072.1,0.0,1200.41,27.27
