x_mm,y_mm,speed_mms,distance_mm,angle_deg
-53.4,1504.6,-240.0,1451.31,-8.6
-126.4,1474.8,-80.0,1442.54,-12.0
-209.4,1443.8,80.0,1439.28,-15.64
-298.6,1414.2,-80.0,1446.14,-18.8
-378.8,1388.4,240.0,1439.38,-21.31
-447.0,1363.0,160.0,1422.05,-23.1
-504.8,1337.4,-160.0,1411.74,-24.66
-550.8,1313.8,-160.0,1410.58,-25.98
-586.4,1289.8,-240.0,1405.25,-27.28
-614.2,1270.0,0.0,1407.41,-28.06
-645.4,1252.2,-240.0,1412.71,-30.36
-683.6,1237.8,-80.0,1440.46,-32.79
-728.2,1220.6,-160.0,1450.66,-35.43
-779.8,1204.2,-80.0,1474.96,-37.7
-837.2,1184.6,-80.0,1486.38,-39.68
-894.8,1166.8,-160.0,1510.27,-41.56
-951.0,1150.4,-80.0,1549.31,-43.22
-1005.8,1136.6,-160.0,1575.43,-45.05
-1060.8,1127.2,-240.0,1624.72,-46.42
-1116.6,1121.2,-160.0,1658.0,-47.79
