x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1194.4,1515.8,480.0,1854.48,-38.17
-1174.83,1499.0,390.0,1778.24,-37.28
-1151.29,1482.29,480.0,1711.73,-36.16
-1125.12,1466.5,390.0,1651.09,-34.79
-1096.22,1451.67,480.0,1589.06,-32.98
-1063.2,1439.0,390.0,1530.48,-30.03
-1006.0,1413.3,390.0,1474.02,-26.69
-941.5,1388.9,480.0,1423.02,-23.7
-871.6,1365.7,560.0,1376.99,-21.29
-797.5,1343.5,560.0,1335.81,-19.0
-719.9,1321.5,390.0,1292.11,-16.64
-641.8,1301.8,240.0,1253.45,-13.66
-564.0,1282.8,240.0,1214.37,-11.01
-487.3,1263.5,160.0,1176.09,-8.56
-413.1,1243.9,80.0,1143.63,-6.17
-343.9,1222.5,80.0,1113.46,-3.81
-281.3,1199.7,-240.0,1089.59,-1.89
-222.4,1177.2,-240.0,1078.13,0.9
-164.6,1156.0,-240.0,1073.84,4.17
-106.9,1136.0,-160.0,1072.44,7.61
