x_mm,y_mm,speed_mms,distance_mm,angle_deg
-639.0,2154.0,-480.0,2246.78,-16.52
-638.0,2257.0,-240.0,2345.44,-15.78
-636.0,2346.0,-240.0,2430.68,-15.17
-658.0,2423.0,-320.0,2510.76,-15.19
-703.0,2514.0,-320.0,2610.44,-15.62
-727.0,2601.0,-390.0,2700.69,-15.62
-746.0,2726.0,0.0,2826.23,-15.3
-749.0,2831.0,-480.0,2928.41,-14.82
-728.0,2926.0,-320.0,3015.2,-13.97
-701.0,2993.0,-480.0,3074.0,-13.18
-642.0,3035.0,-240.0,3102.16,-11.94
-528.0,3020.0,-320.0,3065.81,-9.92
-407.0,2990.0,-320.0,3017.57,-7.75
-293.0,2972.0,0.0,2986.41,-5.63
-184.0,3035.0,0.0,3040.57,-3.47
-106.0,3072.0,-160.0,3073.83,-1.98
-30.0,3066.0,-240.0,3066.15,-0.56
29.0,3039.0,-320.0,3039.14,0.55
73.0,3022.0,-390.0,3022.88,1.38
111.0,3035.0,-320.0,3037.03,2.09
