x_mm,y_mm,speed_mms,distance_mm,angle_deg
514.6,1438.6,160.0,1552.06,19.61
527.7,1448.1,240.0,1546.62,19.49
532.9,1455.1,160.0,1541.51,19.4
532.0,1460.1,160.0,1537.03,19.26
527.7,1462.0,80.0,1534.11,19.06
522.5,1462.0,80.0,1530.27,18.87
516.6,1459.8,80.0,1526.45,18.68
509.9,1456.6,160.0,1521.06,18.43
502.9,1453.0,80.0,1517.59,18.16
495.8,1449.4,80.0,1512.6,17.82
488.8,1447.0,80.0,1507.07,17.41
481.1,1444.8,80.0,1501.6,17.0
472.8,1442.7,80.0,1495.84,16.67
463.8,1440.6,80.0,1489.56,16.26
451.7,1437.9,80.0,1472.86,14.95
436.6,1434.9,160.0,1459.13,13.64
418.3,1430.4,160.0,1434.03,12.32
396.7,1425.1,240.0,1415.04,10.79
371.3,1418.6,320.0,1394.31,9.04
337.8,1409.3,240.0,1353.07,5.43
