x_mm,y_mm,speed_mms,distance_mm,angle_deg
54.2,2240.8,80.0,2231.61,1.34
53.0,2234.2,80.0,2221.63,1.37
52.4,2228.2,80.0,2214.61,1.35
51.8,2222.0,160.0,2209.57,1.3
50.6,2215.6,480.0,2203.48,1.2
48.8,2208.0,560.0,2193.42,1.12
46.4,2194.8,640.0,2155.39,1.09
44.8,2175.4,640.0,2117.46,1.19
45.0,2148.6,720.0,2075.63,1.41
49.6,2106.4,720.0,1993.19,1.98
56.2,2054.2,480.0,1933.49,2.25
63.0,2007.4,240.0,1922.46,2.24
71.2,1969.8,320.0,1930.87,2.52
79.2,1940.8,560.0,1932.14,2.7
84.8,1927.4,480.0,1927.44,2.88
90.2,1922.2,320.0,1908.78,3.09
98.2,1907.0,160.0,1848.58,3.57
106.0,1878.4,-80.0,1790.3,3.97
117.2,1833.0,480.0,1709.33,4.93
130.2,1783.2,240.0,1683.81,5.52
