x_mm,y_mm,speed_mms,distance_mm,angle_deg
722.7,2710.4,-2000.0,2920.03,14.96
722.7,2710.4,-2000.0,2920.03,14.96
722.7,2710.4,-2000.0,2920.03,14.96
722.7,2710.4,-2000.0,2920.03,14.96
375.0,1475.0,320.0,1521.92,14.26
372.0,1470.5,240.0,1511.73,14.13
370.67,1467.67,160.0,1507.6,14.13
368.75,1465.0,240.0,1501.54,13.99
366.6,1462.6,160.0,1496.45,13.84
364.5,1460.17,160.0,1490.64,13.74
362.86,1457.57,80.0,1484.58,13.76
361.75,1454.75,80.0,1478.02,13.86
360.44,1451.78,160.0,1470.27,13.77
359.1,1448.6,80.0,1461.78,13.73
355.5,1441.5,160.0,1444.35,13.57
352.3,1434.5,80.0,1436.1,13.57
349.2,1427.1,80.0,1428.33,13.65
346.8,1419.4,80.0,1421.03,13.8
345.0,1411.3,80.0,1413.5,13.92
344.0,1403.0,0.0,1407.68,14.14
