x_mm,y_mm,speed_mms,distance_mm,angle_deg
-31.0,2773.0,0.0,2773.17,-0.64
55.0,2735.0,80.0,2735.55,1.15
155.0,2684.0,80.0,2688.47,3.31
255.0,2627.0,80.0,2639.35,5.54
351.0,2571.0,80.0,2594.85,7.77
409.0,2472.0,-80.0,2505.61,9.39
456.0,2368.0,-80.0,2411.51,10.9
493.0,2268.0,-80.0,2320.96,12.26
524.0,2175.0,-80.0,2237.23,13.55
548.0,2091.0,-80.0,2161.62,14.69
568.0,2017.0,-80.0,2095.45,15.73
584.0,1954.0,-80.0,2039.4,16.64
597.0,1899.0,-80.0,1990.63,17.45
607.0,1852.0,-80.0,1948.94,18.15
606.0,1839.0,0.0,1936.27,18.24
567.0,1916.0,0.0,1998.14,16.49
519.0,2000.0,0.0,2066.24,14.55
476.0,2077.0,0.0,2130.85,12.91
436.0,2145.0,0.0,2188.86,11.49
401.0,2207.0,0.0,2243.13,10.3
