x_mm,y_mm,speed_mms,distance_mm,angle_deg
216.8,1733.6,2480.0,2084.41,5.15
211.2,1803.0,2480.0,2175.03,5.22
208.3,1875.8,2480.0,2258.78,5.33
205.8,1951.5,2480.0,2333.58,5.46
204.2,2028.7,2480.0,2399.34,5.57
205.2,2105.6,2480.0,2455.06,5.68
209.2,2181.3,2480.0,2503.71,5.78
215.7,2253.6,2480.0,2545.21,5.84
224.8,2321.5,2480.0,2579.75,5.92
233.9,2381.5,2480.0,2594.98,5.95
242.3,2433.3,2480.0,2608.12,5.96
249.9,2477.3,2480.0,2620.36,6.0
256.5,2514.1,2480.0,2631.51,6.02
262.1,2544.5,2480.0,2641.67,6.04
266.8,2569.3,2480.0,2650.83,6.06
266.8,2569.3,2480.0,2650.83,6.06
266.8,2569.3,2480.0,2650.83,6.06
266.8,2569.3,2480.0,2650.83,6.06
266.8,2569.3,2480.0,2650.83,6.06
266.8,2569.3,2480.0,2650.83,6.06
