x_mm,y_mm,speed_mms,distance_mm,angle_deg
314.0,1478.0,0.0,1510.63,12.11
316.33,1476.33,0.0,1506.72,12.15
317.33,1472.0,0.0,1500.09,12.24
317.33,1464.67,0.0,1489.13,12.29
317.33,1455.67,0.0,1480.34,12.37
317.0,1448.0,0.0,1477.41,12.39
317.33,1444.67,0.0,1479.58,12.41
318.33,1445.33,0.0,1482.94,12.46
318.67,1448.0,80.0,1485.44,12.36
319.33,1452.0,0.0,1491.73,12.39
318.67,1457.33,-80.0,1498.14,12.26
316.33,1462.67,-160.0,1499.6,11.97
311.33,1466.0,-80.0,1498.37,11.74
304.67,1466.67,-80.0,1495.98,11.49
299.0,1465.67,-80.0,1493.23,11.36
297.67,1465.33,0.0,1496.58,11.6
301.0,1465.67,0.0,1498.98,11.86
307.0,1466.67,0.0,1499.81,12.01
311.67,1466.67,0.0,1499.46,12.13
314.33,1466.0,0.0,1498.69,12.17
