x_mm,y_mm,speed_mms,distance_mm,angle_deg
102.7,1163.1,80.0,1242.09,19.62
178.7,1164.1,80.0,1236.57,21.44
247.0,1161.5,0.0,1233.26,23.61
307.8,1153.6,-160.0,1209.81,25.82
362.8,1142.3,-240.0,1196.36,28.24
412.9,1130.0,160.0,1195.7,29.95
457.9,1117.4,80.0,1204.26,30.93
498.6,1104.0,-240.0,1213.91,32.04
533.1,1089.7,80.0,1218.79,32.23
561.5,1075.9,80.0,1222.5,32.06
585.2,1063.3,80.0,1231.93,32.06
605.9,1053.5,80.0,1242.21,32.04
622.3,1047.0,-80.0,1251.87,31.71
635.3,1045.0,0.0,1254.75,31.57
644.4,1046.9,-80.0,1258.16,31.48
650.7,1051.2,-160.0,1264.85,31.45
655.1,1057.0,-160.0,1276.66,31.29
657.0,1063.8,-320.0,1281.79,31.15
658.3,1071.0,-320.0,1286.93,31.01
659.6,1078.4,-320.0,1292.42,30.81
