x_mm,y_mm,speed_mms,distance_mm,angle_deg
-642.33,1487.67,-80.0,1644.71,-25.46
-704.33,1483.67,-240.0,1663.36,-27.38
-758.67,1470.0,-160.0,1656.24,-29.04
-806.0,1445.0,-80.0,1645.87,-31.05
-852.33,1415.33,-80.0,1656.43,-33.08
-905.67,1387.67,0.0,1671.08,-35.23
-965.67,1370.0,-390.0,1703.02,-37.17
-1023.0,1350.0,80.0,1709.2,-39.02
-1076.0,1337.33,80.0,1738.41,-40.24
-1114.33,1326.67,80.0,1750.53,-40.81
-1140.0,1317.67,0.0,1738.39,-41.55
-1160.0,1296.33,160.0,1730.51,-43.13
-1178.33,1252.0,160.0,1690.7,-45.17
-1201.33,1197.67,160.0,1669.83,-47.04
-1223.33,1140.33,80.0,1658.4,-48.86
-1244.0,1092.33,-160.0,1639.64,-50.27
-1265.33,1049.0,320.0,1633.97,-51.91
-1284.33,1008.0,240.0,1625.63,-53.45
-1304.0,970.67,240.0,1618.18,-54.66
-1313.33,937.33,560.0,1597.2,-55.35
