x_mm,y_mm,speed_mms,distance_mm,angle_deg
-514.67,1104.67,560.0,1187.36,-26.35
-525.67,1063.33,390.0,1151.42,-27.86
-542.0,1020.0,320.0,1127.48,-29.84
-557.0,976.0,480.0,1093.53,-31.54
-571.0,928.33,720.0,1049.77,-33.54
-574.67,876.33,640.0,1001.43,-34.83
-569.67,823.67,480.0,953.59,-35.74
-554.67,778.0,320.0,911.52,-35.94
-533.0,740.67,240.0,872.44,-35.53
-504.33,712.33,240.0,834.6,-34.36
-469.0,691.67,80.0,800.64,-32.4
-426.33,680.33,-80.0,774.99,-29.28
-377.67,677.33,-80.0,753.67,-25.55
-323.67,682.33,-160.0,740.79,-21.13
-267.67,690.0,-160.0,730.15,-16.8
-212.33,699.33,-240.0,725.63,-12.66
-159.67,709.0,-320.0,728.2,-8.61
-109.33,720.33,-390.0,735.45,-4.68
-60.67,734.33,-480.0,750.11,-0.99
-16.67,754.67,-480.0,781.34,1.69
