x_mm,y_mm,speed_mms,distance_mm,angle_deg
-81.0,1191.4,-320.0,1236.05,-0.51
-41.6,1212.0,-480.0,1252.55,1.69
-1.0,1236.0,-560.0,1293.14,3.99
41.0,1263.8,-480.0,1334.54,5.68
81.0,1293.4,-390.0,1370.03,6.58
117.0,1326.0,-240.0,1409.17,6.89
145.0,1362.2,-240.0,1443.89,7.04
164.6,1396.8,-320.0,1475.03,7.32
178.6,1428.8,-320.0,1501.65,7.73
189.4,1459.6,-240.0,1529.62,7.93
198.2,1488.6,-240.0,1558.62,7.85
203.2,1516.2,-160.0,1583.93,7.33
204.6,1545.4,-560.0,1620.77,6.91
198.8,1578.8,-1190.0,1664.02,5.97
187.8,1620.6,-2240.0,1731.04,5.17
173.0,1672.2,-2240.0,1807.35,4.41
155.0,1738.6,-240.0,1906.29,3.37
131.8,1827.2,-1440.0,2053.52,2.2
105.8,1936.4,-1440.0,2201.42,1.12
71.0,2057.8,-160.0,2331.07,-0.44
