x_mm,y_mm,speed_mms,distance_mm,angle_deg
190.6,3022.8,80.0,3046.36,3.07
181.6,3031.2,80.0,3045.8,2.86
168.4,3037.2,-80.0,3044.13,2.6
153.8,3039.8,0.0,3038.61,2.38
138.8,3039.0,0.0,3036.18,2.17
127.2,3036.8,0.0,3032.82,1.98
115.8,3034.2,0.0,3030.49,1.8
104.6,3031.0,0.0,3026.11,1.55
90.0,3026.6,0.0,3014.47,1.01
70.8,3020.0,0.0,3001.06,0.36
48.2,3012.2,0.0,2992.01,-0.15
24.8,3005.0,0.0,2993.08,-0.42
3.0,2999.8,0.0,2999.12,-0.52
-13.0,3002.0,0.0,3025.12,-0.51
-22.2,3008.4,0.0,3033.12,-0.51
-26.8,3018.0,0.0,3040.16,-0.58
-29.8,3028.4,0.0,3045.22,-0.7
-32.8,3038.4,0.0,3049.29,-0.79
-37.0,3044.2,0.0,3054.38,-0.9
-44.6,3048.2,0.0,3053.69,-1.22
