x_mm,y_mm,speed_mms,distance_mm,angle_deg
579.0,771.0,160.0,964.2,36.91
526.0,746.0,80.0,912.79,35.19
477.0,725.0,80.0,867.84,33.34
436.0,704.0,160.0,828.08,31.77
401.0,693.0,80.0,800.66,30.06
346.0,692.0,-80.0,773.68,26.57
311.0,694.0,-160.0,760.5,24.14
264.0,704.0,-240.0,751.87,20.56
220.0,714.0,-240.0,747.13,17.13
177.0,724.0,-320.0,745.32,13.74
132.0,733.0,-240.0,744.79,10.21
87.0,742.0,-240.0,747.08,6.69
40.0,751.0,-240.0,752.06,3.05
-7.0,755.0,-390.0,755.03,-0.53
-58.0,762.0,-480.0,764.2,-4.35
-108.0,772.0,-480.0,779.52,-7.96
-156.0,787.0,-390.0,802.31,-11.21
-202.0,808.0,-480.0,832.87,-14.04
-236.0,834.0,-320.0,866.75,-15.8
-271.0,860.0,-480.0,901.69,-17.49
