x_mm,y_mm,speed_mms,distance_mm,angle_deg
-691.6,909.4,-80.0,1298.23,-40.78
-729.0,926.5,0.0,1318.73,-40.42
-762.3,942.2,-80.0,1330.33,-40.67
-792.7,956.1,-80.0,1344.02,-41.41
-820.0,967.7,80.0,1355.18,-42.07
-844.0,977.6,240.0,1365.77,-42.74
-864.6,985.5,80.0,1371.12,-43.11
-880.6,992.2,160.0,1369.62,-43.22
-893.4,997.4,320.0,1369.66,-43.17
-904.2,1001.2,240.0,1370.44,-43.08
-912.7,1003.3,160.0,1370.59,-42.9
-920.2,1003.5,160.0,1370.01,-42.75
-926.1,1003.1,160.0,1366.57,-42.66
-929.3,1002.8,80.0,1363.18,-42.5
-930.1,1002.7,0.0,1359.81,-42.35
-928.4,1002.8,0.0,1355.03,-42.19
-924.9,1003.4,0.0,1351.91,-41.85
-920.2,1004.7,-80.0,1347.59,-41.39
-914.4,1006.8,-80.0,1346.49,-40.75
-907.3,1009.8,-80.0,1345.8,-40.0
