x_mm,y_mm,speed_mms,distance_mm,angle_deg
231.3,1573.5,160.0,1560.09,12.17
249.3,1564.2,240.0,1556.49,13.26
268.6,1553.2,160.0,1540.11,14.21
289.0,1539.6,320.0,1515.91,15.18
310.1,1523.8,390.0,1494.49,16.08
331.4,1506.0,390.0,1470.74,16.8
352.9,1486.9,390.0,1452.31,17.51
374.1,1466.3,320.0,1431.9,18.11
392.8,1444.8,240.0,1405.01,18.68
408.2,1420.8,160.0,1367.18,19.22
419.9,1391.5,160.0,1310.24,19.9
428.5,1359.3,80.0,1272.59,20.37
434.9,1327.6,0.0,1256.32,20.6
439.5,1297.4,-80.0,1242.65,20.89
442.8,1269.1,-160.0,1236.62,21.19
445.8,1243.2,-160.0,1235.81,21.6
448.1,1219.6,-240.0,1237.66,21.82
450.1,1198.0,-240.0,1235.82,22.1
452.1,1179.0,-240.0,1234.01,22.39
454.5,1163.8,-160.0,1233.69,22.59
