x_mm,y_mm,speed_mms,distance_mm,angle_deg
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
504.5,1630.8,-2000.0,1740.86,16.52
