x_mm,y_mm,speed_mms,distance_mm,angle_deg
-327.4,3081.2,0.0,3094.33,-6.07
-327.2,3079.6,0.0,3090.35,-6.07
-326.8,3076.8,0.0,3086.37,-6.08
-326.8,3074.4,-80.0,3089.35,-6.08
-325.8,3073.2,-80.0,3091.71,-5.96
-323.6,3076.0,80.0,3107.11,-5.84
-323.6,3086.0,0.0,3140.07,-5.98
-334.4,3105.4,0.0,3188.84,-6.86
-369.4,3142.6,0.0,3296.45,-8.76
-429.4,3196.8,0.0,3403.14,-10.51
-509.8,3260.0,-80.0,3481.83,-11.9
-593.8,3317.0,240.0,3488.91,-12.36
-642.2,3340.2,480.0,3340.61,-10.75
-639.8,3314.6,-80.0,3168.12,-8.9
-591.0,3245.0,480.0,3021.61,-7.17
-511.2,3143.8,560.0,2918.49,-6.28
-419.6,3025.0,480.0,2828.8,-5.86
-346.2,2918.6,320.0,2761.89,-5.32
-294.2,2831.6,320.0,2704.8,-4.88
-256.4,2759.8,390.0,2645.69,-4.07
