x_mm,y_mm,speed_mms,distance_mm,angle_deg
363.0,1568.0,160.0,1582.3,12.3
358.6,1564.1,80.0,1575.67,11.87
352.2,1559.7,0.0,1567.36,11.3
340.1,1553.7,0.0,1540.75,9.41
322.1,1546.5,-80.0,1517.32,7.31
292.7,1536.9,-80.0,1480.0,2.98
252.2,1524.0,-80.0,1441.5,-1.51
200.7,1508.9,-80.0,1419.06,-6.11
139.8,1491.1,-80.0,1401.66,-10.32
71.9,1470.4,-160.0,1385.13,-13.83
-1.8,1447.4,-160.0,1375.45,-16.91
-81.0,1421.5,-160.0,1365.69,-20.04
-166.1,1393.0,-160.0,1365.08,-23.49
-253.2,1364.0,-240.0,1376.98,-26.71
-341.3,1334.4,-390.0,1391.05,-29.64
-424.7,1303.3,-390.0,1391.02,-32.97
-504.0,1273.4,-390.0,1412.35,-36.04
-578.3,1244.4,-480.0,1433.83,-38.57
-648.4,1216.9,-480.0,1457.78,-40.77
-716.5,1190.8,-560.0,1482.97,-43.03
