x_mm,y_mm,speed_mms,distance_mm,angle_deg
-139.2,2480.4,80.0,2568.07,-1.65
-119.8,2536.4,-240.0,2623.2,-0.7
-84.4,2578.6,0.0,2666.12,-0.54
-55.8,2620.0,0.0,2707.12,-0.53
-38.0,2657.0,80.0,2722.21,-0.72
-35.4,2697.8,80.0,2771.67,-1.26
-47.4,2737.0,80.0,2820.5,-1.87
-62.8,2771.4,0.0,2839.83,-2.06
-78.8,2788.2,0.0,2792.97,-2.15
-91.6,2788.8,0.0,2726.76,-2.06
-97.0,2764.6,0.0,2651.46,-1.9
-94.4,2717.4,0.0,2584.21,-1.75
-88.2,2654.4,0.0,2524.0,-1.61
-79.8,2589.8,0.0,2468.8,-1.46
-71.4,2528.6,0.0,2419.65,-1.33
-63.8,2473.6,0.0,2375.53,-1.21
-57.0,2423.8,0.0,2334.43,-1.1
-51.4,2383.4,0.0,2321.4,-1.06
-47.4,2352.2,0.0,2312.4,-1.07
-45.2,2332.4,0.0,2320.44,-1.11
