x_mm,y_mm,speed_mms,distance_mm,angle_deg
-432.7,907.6,-390.0,1115.1,-36.1
-489.8,899.7,-320.0,1149.61,-38.4
-543.9,893.5,-320.0,1181.09,-40.88
-593.9,889.9,-160.0,1204.76,-42.38
-639.4,889.0,-80.0,1221.02,-43.27
-682.9,889.1,-160.0,1238.85,-44.87
-726.3,888.9,-160.0,1264.2,-46.76
-772.0,886.1,-80.0,1293.59,-48.98
-817.9,879.6,80.0,1310.24,-50.64
-863.0,870.1,80.0,1324.24,-52.67
-904.3,858.1,80.0,1324.71,-53.87
-941.1,844.8,320.0,1326.86,-54.63
-972.6,831.0,390.0,1324.3,-55.24
-1000.0,816.2,480.0,1315.28,-55.66
-1024.1,800.2,560.0,1301.36,-55.93
-1043.2,784.4,640.0,1285.54,-55.94
-1056.1,768.9,640.0,1268.08,-55.9
-1061.8,754.0,560.0,1247.83,-55.88
-1061.4,739.5,560.0,1220.11,-55.79
-1054.3,726.8,390.0,1192.18,-55.46
