x_mm,y_mm,speed_mms,distance_mm,angle_deg
-79.1,1355.9,-240.0,1363.74,-7.84
-99.3,1354.1,-160.0,1361.09,-9.86
-123.8,1352.3,-240.0,1369.35,-11.88
-157.4,1351.2,-240.0,1397.11,-15.7
-198.2,1350.9,-240.0,1427.15,-18.68
-245.1,1349.6,-240.0,1441.4,-21.4
-296.6,1345.5,-240.0,1438.44,-23.91
-353.1,1338.1,-160.0,1434.67,-26.76
-415.1,1327.8,-160.0,1445.38,-29.74
-479.3,1315.1,-160.0,1458.31,-32.57
-545.3,1299.9,-240.0,1467.42,-35.21
-612.4,1282.8,-240.0,1478.55,-37.69
-682.2,1263.6,-160.0,1509.41,-40.49
-748.5,1242.4,-240.0,1538.63,-42.58
-813.4,1221.2,-390.0,1588.34,-44.13
-876.9,1200.4,-390.0,1622.92,-45.67
-941.6,1183.7,-240.0,1682.5,-46.97
-1006.9,1172.4,-240.0,1746.89,-48.04
-1070.4,1163.1,-80.0,1782.74,-49.32
-1129.7,1154.3,-240.0,1789.07,-50.37
