x_mm,y_mm,speed_mms,distance_mm,angle_deg
143.0,637.0,-160.0,652.85,12.65
92.0,647.0,-240.0,653.51,8.09
38.0,654.0,-240.0,655.1,3.33
-22.0,663.0,-240.0,663.36,-1.9
-84.0,670.0,-320.0,675.25,-7.15
-138.0,671.0,-480.0,685.04,-11.62
-186.0,670.0,-480.0,695.34,-15.52
-235.0,672.0,-480.0,711.91,-19.27
-280.0,679.0,-390.0,734.47,-22.41
-311.0,690.0,-160.0,756.85,-24.26
-334.0,708.0,-240.0,782.83,-25.26
-352.0,728.0,-240.0,808.63,-25.8
-381.0,756.0,-480.0,846.58,-26.75
-399.0,784.0,-390.0,879.69,-26.97
-388.0,809.0,-480.0,897.23,-25.62
-391.0,826.0,-640.0,913.87,-25.33
-420.0,883.0,-790.0,977.8,-25.44
-442.0,945.0,-1040.0,1043.26,-25.07
-439.0,1015.0,-1360.0,1105.87,-23.39
-410.0,1095.0,-1590.0,1169.24,-20.53
