x_mm,y_mm,speed_mms,distance_mm,angle_deg
-688.9,1084.5,-80.0,1210.99,-21.2
-636.3,1093.9,-80.0,1181.84,-15.11
-573.6,1104.0,-160.0,1171.35,-9.29
-502.1,1114.6,-160.0,1170.81,-3.97
-423.0,1124.5,-160.0,1167.11,0.79
-338.1,1133.0,-160.0,1162.97,4.74
-248.3,1140.9,-80.0,1171.26,8.3
-158.8,1147.6,-80.0,1186.9,11.52
-70.2,1153.7,-80.0,1212.97,14.56
17.2,1159.0,-80.0,1229.43,17.27
102.7,1163.1,80.0,1242.09,19.62
178.7,1164.1,80.0,1236.57,21.44
247.0,1161.5,0.0,1233.26,23.61
307.8,1153.6,-160.0,1209.81,25.82
362.8,1142.3,-240.0,1196.36,28.24
412.9,1130.0,160.0,1195.7,29.95
457.9,1117.4,80.0,1204.26,30.93
498.6,1104.0,-240.0,1213.91,32.04
533.1,1089.7,80.0,1218.79,32.23
561.5,1075.9,80.0,1222.5,32.06
