x_mm,y_mm,speed_mms,distance_mm,angle_deg
56.2,2054.2,480.0,1933.49,2.25
63.0,2007.4,240.0,1922.46,2.24
71.2,1969.8,320.0,1930.87,2.52
79.2,1940.8,560.0,1932.14,2.7
84.8,1927.4,480.0,1927.44,2.88
90.2,1922.2,320.0,1908.78,3.09
98.2,1907.0,160.0,1848.58,3.57
106.0,1878.4,-80.0,1790.3,3.97
117.2,1833.0,480.0,1709.33,4.93
130.2,1783.2,240.0,1683.81,5.52
144.0,1732.4,-160.0,1660.93,5.94
156.2,1690.2,-240.0,1643.45,6.15
166.8,1656.4,-160.0,1626.66,6.25
173.2,1638.2,-80.0,1621.91,6.34
176.6,1624.0,80.0,1614.95,6.36
177.8,1613.2,80.0,1607.88,6.36
178.2,1604.8,-80.0,1601.92,6.38
178.0,1599.2,-80.0,1598.72,6.32
176.8,1593.8,-80.0,1594.41,6.23
176.0,1589.0,160.0,1590.66,6.32
