x_mm,y_mm,speed_mms,distance_mm,angle_deg
60.1,1303.1,-80.0,1304.72,2.94
60.9,1303.5,-80.0,1305.72,2.94
61.5,1303.7,-80.0,1307.77,2.98
62.8,1304.0,-160.0,1310.04,3.19
64.7,1304.4,0.0,1312.26,3.36
66.6,1304.9,80.0,1312.15,3.28
68.3,1305.4,80.0,1310.04,3.19
69.5,1306.0,160.0,1307.87,3.07
70.4,1306.2,-80.0,1305.88,3.07
71.2,1306.2,-80.0,1304.99,3.16
71.7,1306.3,-160.0,1305.99,3.16
71.8,1306.4,-160.0,1306.77,2.98
71.0,1306.2,-80.0,1305.38,2.63
68.6,1305.7,0.0,1303.92,2.15
64.7,1304.6,-80.0,1299.56,1.68
59.7,1303.2,-160.0,1296.24,1.11
51.0,1301.4,-240.0,1290.08,-0.62
38.2,1299.7,-240.0,1290.3,-2.58
21.1,1298.5,-240.0,1295.94,-4.47
-0.7,1298.0,-320.0,1306.19,-6.42
