x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1049.1,1170.2,-160.0,1649.12,-48.44
-1097.6,1156.3,-160.0,1661.41,-48.95
-1141.7,1142.9,-80.0,1680.51,-49.88
-1179.7,1127.4,80.0,1695.43,-51.13
-1214.2,1110.8,320.0,1718.11,-52.5
-1245.7,1094.2,240.0,1727.0,-53.26
-1273.9,1078.3,390.0,1716.08,-53.7
-1297.7,1064.8,390.0,1706.14,-53.87
-1317.9,1052.5,390.0,1697.61,-54.03
-1334.4,1041.8,160.0,1689.1,-54.2
-1347.3,1029.9,160.0,1675.83,-54.42
-1358.4,1016.3,480.0,1665.09,-55.0
-1366.1,1000.7,480.0,1647.54,-55.76
-1369.5,985.0,480.0,1629.71,-56.18
-1367.5,969.2,480.0,1610.03,-56.53
-1362.4,952.9,480.0,1591.79,-56.87
-1356.5,936.7,480.0,1575.53,-57.18
-1350.3,920.0,480.0,1560.7,-57.48
-1343.3,902.5,390.0,1541.46,-57.77
-1335.1,885.0,320.0,1523.13,-57.74
