x_mm,y_mm,speed_mms,distance_mm,angle_deg
878.4,1269.6,0.0,1539.21,34.6
878.3,1268.7,0.0,1536.12,34.5
877.4,1268.0,0.0,1534.42,34.4
875.9,1267.5,0.0,1531.9,34.33
874.1,1267.2,0.0,1531.6,34.25
872.3,1267.0,0.0,1532.99,34.26
870.2,1266.9,0.0,1532.69,34.18
868.1,1266.9,0.0,1532.96,34.13
865.7,1267.0,0.0,1531.84,34.06
863.6,1267.1,-80.0,1530.45,34.05
862.2,1267.3,0.0,1532.96,34.13
861.4,1267.7,0.0,1534.91,34.17
861.0,1268.1,0.0,1535.47,34.2
860.9,1268.7,0.0,1536.3,34.18
861.1,1269.3,0.0,1537.69,34.19
860.9,1269.7,80.0,1535.17,34.11
860.7,1269.8,80.0,1532.4,34.09
860.1,1269.7,80.0,1528.77,33.96
859.4,1269.5,80.0,1526.27,33.89
858.6,1269.4,160.0,1525.15,33.83
