x_mm,y_mm,speed_mms,distance_mm,angle_deg
660.1,1085.7,-240.0,1296.91,30.54
659.7,1092.9,-240.0,1301.79,30.21
659.0,1099.9,-240.0,1308.44,29.84
657.9,1107.6,-240.0,1315.53,29.41
656.2,1116.1,-560.0,1323.09,28.93
653.0,1127.3,-1040.0,1346.43,27.8
648.0,1141.2,-880.0,1374.29,26.49
641.3,1158.6,-880.0,1403.8,25.12
633.2,1180.6,-2000.0,1445.36,23.75
623.8,1207.2,-2000.0,1488.62,22.43
613.5,1237.9,-2000.0,1528.7,21.33
602.5,1272.2,-2000.0,1565.9,20.37
590.9,1309.4,-2000.0,1599.15,19.55
579.0,1349.0,-2000.0,1629.57,18.87
566.9,1390.6,-2000.0,1657.36,18.25
555.2,1431.8,-2000.0,1682.48,17.68
544.8,1470.0,-2000.0,1690.45,17.52
535.9,1505.0,-2000.0,1698.44,17.37
528.2,1535.7,-2000.0,1706.44,17.21
521.7,1561.9,-2000.0,1713.49,17.07
