x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1017.1,1022.6,80.0,1194.59,-28.88
-922.2,1029.4,-160.0,1163.99,-23.92
-824.6,1036.6,-80.0,1143.35,-19.47
-724.1,1044.0,0.0,1124.25,-14.79
-625.4,1051.9,0.0,1111.42,-10.16
-530.1,1059.2,-80.0,1097.8,-6.38
-439.3,1066.6,80.0,1097.75,-3.24
-352.1,1072.8,80.0,1093.02,0.37
-267.7,1077.6,320.0,1087.95,4.22
-186.0,1080.8,320.0,1084.42,7.95
-106.0,1081.9,320.0,1080.27,11.91
-30.7,1079.2,320.0,1074.4,15.16
39.7,1073.0,320.0,1066.11,17.64
103.5,1064.0,0.0,1056.98,19.39
159.8,1053.7,240.0,1056.77,20.32
209.7,1041.7,480.0,1041.62,21.22
253.9,1028.2,390.0,1033.4,21.57
291.1,1014.3,240.0,1026.53,21.67
320.9,999.8,390.0,1013.16,21.91
343.9,984.7,560.0,998.16,22.38
