x_mm,y_mm,speed_mms,distance_mm,angle_deg
-929.6,1108.8,-480.0,1503.46,-44.19
-985.4,1090.2,-390.0,1525.39,-45.82
-1039.6,1076.2,-390.0,1554.9,-47.42
-1093.0,1068.0,-240.0,1599.54,-48.45
-1145.8,1061.4,-240.0,1630.59,-49.78
-1193.6,1055.4,-320.0,1659.72,-50.84
-1238.8,1050.0,-80.0,1678.0,-51.87
-1282.4,1046.8,-240.0,1712.04,-52.76
-1333.6,1048.0,-160.0,1802.69,-53.71
-1390.4,1057.0,-390.0,1882.4,-54.32
-1442.8,1067.6,-480.0,1900.42,-54.6
-1489.0,1080.6,-160.0,1902.05,-54.63
-1529.0,1091.2,-320.0,1904.96,-55.13
-1553.8,1095.8,-160.0,1917.04,-55.35
-1564.2,1094.4,-80.0,1920.9,-55.39
-1571.4,1095.4,160.0,1932.73,-55.09
-1578.2,1097.8,560.0,1936.75,-54.92
-1582.8,1102.8,320.0,1938.14,-54.92
-1584.6,1105.4,80.0,1931.84,-55.18
-1585.6,1106.8,160.0,1928.99,-55.3
