x_mm,y_mm,speed_mms,distance_mm,angle_deg
585.6,2242.2,0.0,2248.48,16.22
596.8,2220.6,0.0,2215.5,17.06
613.7,2188.6,0.0,2117.79,19.85
635.8,2147.5,0.0,2035.23,22.6
662.5,2098.3,0.0,1965.11,25.27
690.1,2047.8,0.0,1943.63,26.2
718.5,1996.1,0.0,1923.99,27.08
747.8,1943.3,0.0,1906.18,28.0
778.0,1889.4,0.0,1889.26,28.9
809.0,1834.6,0.0,1874.04,29.75
840.9,1778.7,0.0,1859.25,30.62
872.2,1724.3,0.0,1845.22,31.46
898.2,1680.0,0.0,1832.44,32.29
919.4,1644.6,0.0,1820.35,33.1
936.3,1617.0,0.0,1808.06,33.88
952.7,1590.5,0.0,1797.76,34.64
968.7,1564.9,0.0,1787.78,35.41
984.1,1540.2,0.0,1778.34,36.15
998.9,1516.4,0.0,1769.4,36.84
1013.4,1493.2,0.0,1761.15,37.62
