x_mm,y_mm,speed_mms,distance_mm,angle_deg
598.0,2214.0,80.0,2293.34,15.11
596.0,2207.0,160.0,2286.06,15.11
595.0,2203.0,160.0,2281.94,15.11
595.0,2198.0,390.0,2277.11,15.15
595.0,2191.0,560.0,2270.35,15.19
592.0,2181.0,960.0,2259.92,15.19
579.0,2141.0,790.0,2217.91,15.13
559.0,2096.0,560.0,2169.26,14.93
509.0,2002.0,560.0,2065.69,14.26
457.0,1909.0,480.0,1962.94,13.46
403.0,1816.0,480.0,1860.18,12.51
365.0,1748.0,240.0,1785.7,11.79
330.0,1696.0,160.0,1727.81,11.01
305.0,1653.0,390.0,1680.9,10.45
288.0,1615.0,560.0,1640.48,10.11
271.0,1575.0,560.0,1598.14,9.76
258.0,1539.0,390.0,1560.48,9.52
258.0,1521.0,480.0,1542.73,9.63
268.0,1524.0,240.0,1547.38,9.97
286.0,1539.0,390.0,1565.35,10.53
