x_mm,y_mm,speed_mms,distance_mm,angle_deg
438.2,2575.6,0.0,2619.72,9.2
435.1,2575.7,0.0,2604.08,9.42
433.2,2573.6,0.0,2583.88,9.69
432.6,2569.3,0.0,2563.91,10.0
433.1,2563.0,0.0,2544.65,10.25
435.1,2554.3,0.0,2526.6,10.54
439.0,2542.5,0.0,2504.27,10.91
444.9,2527.5,0.0,2480.48,11.35
452.5,2509.7,0.0,2457.61,11.76
461.7,2489.3,0.0,2435.85,12.18
472.5,2466.4,0.0,2415.2,12.6
483.7,2442.9,0.0,2395.2,12.98
495.2,2419.4,0.0,2376.52,13.38
506.8,2395.9,0.0,2357.72,13.77
518.7,2372.4,0.0,2339.99,14.15
530.7,2348.9,0.0,2323.09,14.51
542.5,2326.0,0.0,2307.24,14.87
553.9,2303.9,0.0,2291.49,15.23
564.9,2282.6,0.0,2276.53,15.57
575.5,2262.0,0.0,2261.64,15.91
