x_mm,y_mm,speed_mms,distance_mm,angle_deg
101.0,1135.0,-160.0,1139.48,5.09
27.0,1150.0,-80.0,1150.32,1.34
-41.0,1163.0,-160.0,1163.72,-2.02
-102.0,1163.0,-240.0,1167.46,-5.01
-159.0,1166.0,-320.0,1176.79,-7.77
-221.0,1163.0,-320.0,1183.81,-10.76
-285.0,1168.0,-390.0,1202.27,-13.71
-350.0,1183.0,-480.0,1233.69,-16.48
-415.0,1189.0,-480.0,1259.34,-19.24
-474.0,1218.0,-480.0,1306.98,-21.26
-530.0,1237.0,-480.0,1345.76,-23.19
-578.0,1267.0,-480.0,1392.61,-24.52
-628.0,1294.0,-390.0,1438.34,-25.89
-672.0,1321.0,-320.0,1482.1,-26.96
-709.0,1342.0,-320.0,1517.78,-27.85
-739.0,1376.0,-320.0,1561.89,-28.24
-759.0,1402.0,-80.0,1594.27,-28.43
-781.0,1430.0,-160.0,1629.37,-28.64
-799.0,1460.0,-160.0,1664.33,-28.69
-830.0,1486.0,-80.0,1702.09,-29.19
