x_mm,y_mm,speed_mms,distance_mm,angle_deg
-496.0,841.2,-160.0,967.75,-23.57
-440.6,864.6,-240.0,971.49,-19.98
-385.6,889.2,-390.0,978.16,-16.27
-328.8,913.6,-390.0,985.84,-12.36
-273.2,941.0,-390.0,1016.0,-9.17
-216.8,970.2,-560.0,1038.32,-5.8
-160.2,999.8,-560.0,1062.13,-2.64
-104.6,1031.6,-480.0,1098.01,0.21
-54.2,1067.8,-160.0,1144.73,2.05
-7.4,1100.6,-320.0,1169.22,3.53
30.0,1134.2,-160.0,1203.8,3.91
58.4,1171.6,-320.0,1251.46,4.26
82.2,1210.8,-560.0,1299.83,5.43
103.2,1249.2,-320.0,1343.95,6.24
121.6,1289.8,-320.0,1379.78,6.83
142.2,1329.8,-240.0,1413.16,7.52
161.8,1368.8,-1440.0,1455.59,7.54
179.0,1404.6,-320.0,1487.75,8.08
192.8,1437.2,-480.0,1514.34,8.16
202.8,1471.0,-720.0,1553.81,7.92
