x_mm,y_mm,speed_mms,distance_mm,angle_deg
-450.0,1123.0,0.0,1209.81,-21.84
-452.0,1120.0,0.0,1207.77,-21.98
-451.0,1116.0,0.0,1203.68,-22.0
-450.0,1114.0,0.0,1201.46,-22.0
-447.0,1112.0,0.0,1198.48,-21.9
-447.0,1111.0,0.0,1197.55,-21.92
-446.0,1111.0,0.0,1197.18,-21.87
-445.0,1111.0,0.0,1196.81,-21.83
-441.0,1112.0,0.0,1196.25,-21.63
-438.0,1112.0,0.0,1195.15,-21.5
-436.0,1112.0,0.0,1194.42,-21.41
-435.0,1112.0,0.0,1194.06,-21.36
-435.0,1113.0,0.0,1194.99,-21.35
-437.0,1114.0,0.0,1196.65,-21.42
-439.0,1115.0,0.0,1198.31,-21.49
-442.0,1117.0,0.0,1201.27,-21.59
-446.0,1120.0,0.0,1205.54,-21.71
-449.0,1126.0,0.0,1212.22,-21.74
-455.0,1130.0,0.0,1218.16,-21.93
-458.0,1132.0,0.0,1221.14,-22.03
