x_mm,y_mm,speed_mms,distance_mm,angle_deg
-43.8,2387.0,80.0,2365.29,-0.9
-40.8,2375.0,0.0,2363.32,-0.95
-39.0,2367.2,160.0,2359.32,-0.95
-38.4,2361.0,320.0,2351.31,-0.93
-37.8,2356.2,560.0,2343.28,-0.88
-36.8,2349.6,790.0,2332.22,-0.79
-33.2,2337.0,790.0,2300.1,-0.52
-28.0,2317.2,1040.0,2260.04,-0.33
-21.2,2290.4,1040.0,2217.0,-0.1
-13.0,2256.2,880.0,2172.01,0.13
-3.8,2217.8,390.0,2140.05,0.37
1.4,2183.2,480.0,2127.01,0.13
3.6,2153.6,390.0,2112.0,-0.05
1.2,2127.6,790.0,2087.06,-0.44
-6.6,2105.6,790.0,2062.28,-0.94
-16.8,2085.0,790.0,2037.34,-1.04
-22.0,2064.6,480.0,2025.11,-0.59
-22.6,2044.4,160.0,2011.01,-0.14
-15.0,2021.2,80.0,1971.12,0.64
-1.4,1995.0,80.0,1931.3,1.01
