x_mm,y_mm,speed_mms,distance_mm,angle_deg
359.2,1329.1,-80.0,1351.9,15.14
358.6,1323.7,0.0,1347.0,15.02
357.2,1318.3,-80.0,1341.65,14.99
355.0,1312.9,0.0,1337.01,14.91
352.5,1307.6,0.0,1330.7,14.89
350.0,1302.7,-80.0,1327.29,14.84
347.6,1298.2,-80.0,1322.4,14.72
345.0,1293.7,-80.0,1315.08,14.53
342.1,1289.2,-80.0,1309.24,14.42
339.9,1285.0,-80.0,1309.78,14.68
339.0,1281.0,0.0,1310.94,15.21
340.0,1277.1,0.0,1312.07,15.88
342.4,1273.5,0.0,1313.48,16.41
345.6,1270.1,0.0,1312.99,16.64
349.1,1267.2,0.0,1312.32,16.7
352.5,1264.3,-80.0,1308.58,16.61
356.1,1261.6,0.0,1306.1,16.55
360.1,1259.5,0.0,1305.53,16.46
363.9,1257.7,-160.0,1301.92,16.24
366.9,1255.9,0.0,1300.4,16.16
