x_mm,y_mm,speed_mms,distance_mm,angle_deg
-437.8,814.4,-320.0,861.75,-11.65
-381.8,816.5,-320.0,853.86,-7.27
-324.0,820.6,-390.0,847.99,-2.77
-264.6,825.8,-480.0,848.26,1.42
-204.9,831.9,-240.0,858.86,4.68
-144.6,838.9,-480.0,875.96,8.2
-84.8,846.4,-390.0,896.64,11.39
-25.7,855.1,-480.0,923.82,14.1
30.6,863.7,-390.0,948.64,15.53
82.5,873.5,-390.0,976.8,16.41
128.8,884.8,-390.0,999.68,16.8
169.6,898.8,-390.0,1031.59,16.91
204.4,917.0,-390.0,1073.82,16.61
233.7,940.4,-390.0,1126.64,16.18
259.0,968.3,-390.0,1180.07,15.89
278.9,1000.5,-480.0,1232.35,15.24
292.6,1037.0,-560.0,1283.02,14.17
300.5,1074.8,-390.0,1309.77,13.42
304.0,1115.2,-720.0,1349.31,12.37
303.7,1159.0,-640.0,1401.84,11.23
