x_mm,y_mm,speed_mms,distance_mm,angle_deg
376.1,1492.2,-80.0,1539.44,14.56
378.6,1492.2,-80.0,1537.04,14.66
381.0,1491.7,-80.0,1534.9,14.8
383.3,1490.6,80.0,1532.77,14.93
385.4,1489.4,0.0,1532.77,14.93
387.7,1488.3,0.0,1535.22,14.99
389.8,1487.3,-80.0,1537.41,15.0
391.7,1486.7,-80.0,1540.57,15.01
393.5,1486.3,-80.0,1543.46,14.98
395.2,1486.3,-160.0,1545.91,15.03
396.7,1486.8,0.0,1548.1,15.05
398.2,1487.9,80.0,1551.52,15.09
399.6,1489.4,160.0,1553.01,15.15
400.7,1491.5,160.0,1555.9,15.13
401.8,1493.7,240.0,1556.87,15.12
402.6,1495.7,320.0,1556.61,15.08
403.0,1497.3,390.0,1553.9,14.99
402.9,1498.1,390.0,1548.04,14.9
402.3,1498.1,320.0,1541.92,14.77
400.8,1497.5,320.0,1536.28,14.55
