x_mm,y_mm,speed_mms,distance_mm,angle_deg
215.0,2266.33,0.0,2258.7,5.03
198.67,2249.67,0.0,2234.1,4.57
177.0,2227.33,0.0,2210.44,4.02
156.0,2228.67,0.0,2258.04,3.43
135.0,2263.33,80.0,2333.84,2.82
113.67,2352.0,0.0,2472.68,2.11
98.67,2461.0,-80.0,2582.57,2.0
87.0,2576.0,0.0,2677.2,1.71
80.67,2673.0,0.0,2762.94,1.49
46.67,2752.67,0.0,2820.03,-0.24
-15.33,2817.67,0.0,2872.96,-2.11
-108.67,2868.33,0.0,2921.41,-4.08
-208.67,2906.67,0.0,2951.54,-6.07
-298.67,2928.0,0.0,2958.99,-7.3
-360.0,2942.33,0.0,2982.87,-7.55
-380.33,2953.0,0.0,2990.35,-7.17
-368.33,2965.67,0.0,2992.38,-6.52
-345.67,2971.67,0.0,2992.59,-6.22
-324.33,2975.0,0.0,2992.99,-5.93
-309.0,2977.0,0.0,2993.47,-5.64
