x_mm,y_mm,speed_mms,distance_mm,angle_deg
140.0,1595.6,0.0,1600.67,5.23
142.4,1595.6,0.0,1607.64,5.21
144.0,1597.8,0.0,1616.43,5.11
145.2,1602.0,0.0,1621.59,5.17
146.4,1607.4,0.0,1623.94,5.3
147.8,1612.6,0.0,1627.21,5.4
149.2,1616.4,0.0,1627.21,5.4
151.6,1618.4,0.0,1627.49,5.5
154.0,1619.4,0.0,1627.69,5.57
156.0,1620.0,0.0,1627.88,5.64
157.4,1620.4,0.0,1629.87,5.63
159.2,1621.6,0.0,1634.05,5.69
160.8,1623.2,0.0,1636.24,5.75
162.2,1624.8,320.0,1636.34,5.79
163.4,1625.8,160.0,1633.46,5.83
164.4,1625.8,-80.0,1630.37,5.81
165.0,1624.6,0.0,1628.38,5.82
165.0,1622.2,160.0,1624.3,5.79
164.6,1619.0,160.0,1620.22,5.77
163.8,1615.4,-80.0,1615.14,5.76
