x_mm,y_mm,speed_mms,distance_mm,angle_deg
360.89,1382.22,160.0,1431.53,14.65
361.0,1382.5,80.0,1431.53,14.65
360.4,1383.9,80.0,1431.27,14.61
360.1,1384.8,0.0,1430.27,14.45
360.2,1385.1,0.0,1428.8,14.39
360.5,1384.7,-80.0,1426.15,14.46
360.4,1383.9,80.0,1422.78,14.57
360.1,1382.9,80.0,1421.6,14.71
359.7,1382.0,-160.0,1423.28,14.65
359.0,1381.1,80.0,1422.78,14.57
358.2,1380.4,0.0,1422.74,14.41
357.0,1379.6,-160.0,1420.78,14.26
355.3,1378.9,80.0,1420.29,14.02
353.3,1378.1,80.0,1417.64,13.75
350.6,1377.4,80.0,1415.53,13.4
346.8,1377.0,160.0,1413.24,13.0
341.9,1377.0,240.0,1411.24,12.65
335.7,1377.1,240.0,1408.11,12.26
328.6,1376.9,240.0,1405.04,11.87
320.2,1376.7,320.0,1402.03,11.27
