x_mm,y_mm,speed_mms,distance_mm,angle_deg
-904.3,858.1,80.0,1324.71,-53.87
-941.1,844.8,320.0,1326.86,-54.63
-972.6,831.0,390.0,1324.3,-55.24
-1000.0,816.2,480.0,1315.28,-55.66
-1024.1,800.2,560.0,1301.36,-55.93
-1043.2,784.4,640.0,1285.54,-55.94
-1056.1,768.9,640.0,1268.08,-55.9
-1061.8,754.0,560.0,1247.83,-55.88
-1061.4,739.5,560.0,1220.11,-55.79
-1054.3,726.8,390.0,1192.18,-55.46
-1043.1,715.8,320.0,1169.62,-54.99
-1028.1,706.0,320.0,1147.83,-54.29
-1009.6,697.7,160.0,1125.61,-53.34
-988.2,691.1,80.0,1103.34,-52.22
-964.5,686.4,160.0,1082.78,-50.96
-936.2,684.2,80.0,1048.2,-48.25
-902.8,683.5,160.0,1004.13,-45.48
-864.3,684.3,80.0,959.77,-42.47
-822.0,688.5,160.0,934.55,-38.83
-775.8,695.6,160.0,910.17,-34.84
