x_mm,y_mm,speed_mms,distance_mm,angle_deg
189.3,1107.9,-240.0,1068.44,-7.2
117.1,1098.3,-320.0,1065.08,-10.28
45.5,1088.2,-320.0,1069.9,-13.35
-26.3,1077.6,-240.0,1074.6,-16.38
-91.9,1066.8,-240.0,1078.38,-18.94
-152.3,1056.2,-160.0,1087.65,-21.35
-210.2,1046.3,-240.0,1102.88,-24.19
-266.6,1037.0,-80.0,1119.4,-26.93
-322.4,1028.7,-160.0,1150.17,-29.71
-377.9,1020.8,-160.0,1175.14,-32.42
-432.3,1012.6,-160.0,1190.03,-34.73
-483.6,1003.8,-240.0,1189.88,-36.22
-531.0,993.9,-240.0,1186.26,-37.43
-575.1,984.0,-240.0,1192.54,-38.6
-617.2,974.7,-240.0,1205.72,-39.75
-658.2,965.0,-320.0,1220.12,-41.34
-696.9,953.8,-320.0,1226.03,-43.18
-732.5,943.1,-240.0,1240.42,-44.09
-763.7,933.6,-240.0,1262.99,-44.29
-789.8,925.8,-240.0,1276.43,-44.27
