x_mm,y_mm,speed_mms,distance_mm,angle_deg
455.0,970.0,-320.0,1071.41,25.13
457.0,1001.0,-240.0,1100.39,24.54
459.0,1041.0,-240.0,1137.7,23.79
448.0,1071.0,-320.0,1160.92,22.7
428.0,1095.0,-240.0,1175.67,21.35
423.0,1128.0,-390.0,1204.7,20.56
427.0,1175.0,-390.0,1250.18,19.97
437.0,1219.0,-560.0,1294.96,19.72
446.0,1266.0,-640.0,1342.26,19.41
447.0,1304.0,-390.0,1378.49,18.92
443.0,1349.0,160.0,1419.88,18.18
438.0,1399.0,-390.0,1465.96,17.38
431.0,1449.0,-720.0,1511.74,16.56
434.0,1496.0,-880.0,1557.68,16.18
434.0,1522.0,80.0,1582.67,15.92
430.0,1554.0,-1830.0,1612.39,15.47
391.0,1719.0,-2150.0,1762.91,12.81
326.0,1866.0,-240.0,1894.26,9.91
256.0,1990.0,-1520.0,2006.4,7.33
180.0,2106.0,-1520.0,2113.68,4.89
