x_mm,y_mm,speed_mms,distance_mm,angle_deg
46.0,1614.4,-1360.0,1719.23,0.93
40.0,1669.8,-1760.0,1787.17,0.8
35.2,1729.2,-1760.0,1866.24,0.92
30.4,1799.8,-480.0,1963.19,0.79
24.4,1881.0,-480.0,2070.03,0.33
16.4,1977.6,-240.0,2202.03,-0.31
7.0,2082.4,-880.0,2311.1,-0.55
-9.8,2192.6,-80.0,2417.6,-1.28
-32.2,2300.4,-790.0,2503.44,-1.95
-58.4,2402.8,-790.0,2584.74,-2.64
-86.6,2493.0,-790.0,2657.41,-3.3
-121.0,2564.8,0.0,2677.04,-4.16
-157.2,2615.8,0.0,2682.31,-5.03
-191.8,2655.2,0.0,2711.3,-5.46
-223.6,2683.4,0.0,2737.15,-5.83
-249.6,2696.8,0.0,2734.68,-5.94
-267.6,2706.0,0.0,2730.81,-5.97
-274.4,2712.4,0.0,2717.35,-5.68
-271.8,2710.2,0.0,2699.14,-5.21
-253.2,2695.0,0.0,2653.46,-4.0
