x_mm,y_mm,speed_mms,distance_mm,angle_deg
-480.8,1125.9,-320.0,1301.5,-24.32
-495.4,1140.1,-320.0,1319.77,-25.01
-509.2,1153.1,-320.0,1337.29,-25.8
-526.6,1164.9,-240.0,1373.67,-27.72
-547.5,1177.3,-240.0,1409.14,-29.04
-570.8,1190.8,-240.0,1440.91,-29.75
-596.7,1204.6,-240.0,1472.74,-30.34
-623.7,1220.1,-240.0,1511.04,-30.2
-651.2,1237.1,-240.0,1543.79,-30.22
-679.5,1254.8,-320.0,1570.96,-30.61
-707.8,1272.0,-320.0,1585.85,-31.09
-736.1,1288.6,-240.0,1600.73,-31.69
-766.3,1304.9,-160.0,1627.93,-32.89
-795.0,1319.9,-80.0,1650.28,-34.13
-823.5,1333.3,-80.0,1674.79,-35.35
-851.3,1344.7,160.0,1687.98,-36.03
-876.7,1354.9,80.0,1697.39,-36.01
-900.7,1362.1,80.0,1702.61,-35.97
-922.9,1366.5,80.0,1702.02,-35.94
-942.3,1368.3,160.0,1692.61,-35.96
