x_mm,y_mm,speed_mms,distance_mm,angle_deg
53.0,1864.0,0.0,1864.75,1.63
54.0,1864.0,0.0,1864.78,1.66
55.0,1863.0,80.0,1863.81,1.69
56.0,1860.0,80.0,1860.84,1.72
59.0,1861.0,-80.0,1861.94,1.82
61.0,1862.0,0.0,1863.0,1.88
65.0,1865.0,240.0,1866.13,2.0
75.0,1870.0,80.0,1871.5,2.3
83.0,1875.0,-80.0,1876.84,2.53
101.0,1877.0,0.0,1879.72,3.08
103.0,1878.0,80.0,1880.82,3.14
99.0,1875.0,80.0,1877.61,3.02
89.0,1868.0,160.0,1870.12,2.73
77.0,1861.0,160.0,1862.59,2.37
63.0,1857.0,160.0,1858.07,1.94
47.0,1850.0,80.0,1850.6,1.46
6.0,1822.0,80.0,1822.01,0.19
-33.0,1798.0,0.0,1798.3,-1.05
-74.0,1777.0,0.0,1778.54,-2.38
-116.0,1750.0,0.0,1753.84,-3.79
