x_mm,y_mm,speed_mms,distance_mm,angle_deg
97.0,2364.8,160.0,2155.8,3.4
109.8,2260.6,-160.0,2084.77,3.88
118.8,2175.6,-160.0,2048.32,3.72
123.4,2114.2,-240.0,2050.9,3.05
122.4,2074.6,160.0,2051.49,2.82
117.4,2050.2,390.0,2032.61,2.9
109.4,2038.0,320.0,2021.52,2.86
103.2,2028.4,560.0,1998.6,2.93
101.4,2015.0,390.0,1983.52,2.89
101.6,1995.8,240.0,1955.66,2.99
102.0,1974.2,240.0,1924.87,3.13
101.0,1951.8,1040.0,1909.41,2.88
99.6,1929.4,-80.0,1886.39,2.89
101.4,1903.6,-80.0,1855.2,3.37
105.8,1877.4,-80.0,1826.21,3.89
113.0,1854.0,0.0,1810.5,4.47
127.2,1833.0,160.0,1809.72,5.29
148.4,1815.2,320.0,1806.22,6.39
171.4,1801.2,320.0,1796.02,7.16
192.4,1789.2,240.0,1776.82,7.4
