x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1254.8,756.3,320.0,1224.85,-57.67
-1209.7,732.7,320.0,1160.53,-57.06
-1163.0,709.9,240.0,1110.52,-56.12
-1115.5,686.6,160.0,1060.33,-56.0
-1067.2,663.8,160.0,1010.12,-56.06
-1017.6,643.4,160.0,971.95,-54.67
-967.2,625.9,240.0,935.2,-53.22
-915.5,612.6,320.0,902.58,-50.76
-863.4,601.3,390.0,870.04,-47.75
-812.3,593.5,560.0,837.93,-44.76
-761.9,588.2,390.0,802.72,-41.41
-711.1,585.9,160.0,766.04,-37.47
-657.9,586.1,0.0,733.31,-32.13
-601.4,590.2,-160.0,707.5,-26.35
-541.5,598.3,-240.0,687.86,-20.33
-479.1,607.6,-320.0,676.45,-14.47
-414.2,617.9,-480.0,670.5,-8.58
-347.6,628.9,-480.0,681.8,-2.77
-280.3,640.5,-560.0,701.6,2.37
-211.3,653.4,-560.0,730.87,7.86
