x_mm,y_mm,speed_mms,distance_mm,angle_deg
-224.33,460.33,-240.0,502.36,-20.02
-172.0,473.0,-320.0,501.81,-13.95
-122.67,487.67,-320.0,509.55,-8.46
-75.0,505.67,-390.0,526.8,-3.16
-30.0,526.0,-480.0,548.18,1.46
11.67,549.33,-480.0,576.17,4.98
50.0,574.67,-560.0,608.11,8.13
86.0,606.33,-480.0,654.47,10.74
117.67,642.33,-320.0,697.24,12.0
144.67,683.0,-320.0,743.01,12.99
168.67,723.0,-320.0,787.28,14.27
190.33,755.33,-240.0,806.81,15.09
208.67,780.0,-240.0,828.3,15.55
222.33,803.0,-240.0,864.55,15.77
234.0,833.0,-390.0,902.88,15.74
243.67,868.67,-480.0,939.16,15.5
250.67,904.67,-480.0,974.24,15.23
256.33,938.0,-390.0,1003.8,15.13
261.0,976.0,-390.0,1052.89,14.58
264.67,1018.67,-160.0,1100.87,14.04
