x_mm,y_mm,speed_mms,distance_mm,angle_deg
493.0,693.0,-320.0,850.47,35.43
509.0,723.0,-240.0,884.2,35.15
517.0,750.0,-160.0,910.93,34.58
512.0,769.0,-160.0,923.85,33.66
510.0,780.0,-160.0,931.93,33.18
508.0,793.0,-160.0,941.76,32.64
506.0,808.0,-240.0,953.36,32.06
509.0,832.0,-320.0,975.35,31.46
508.0,871.0,-240.0,1008.32,30.25
504.0,899.0,-240.0,1030.64,29.28
501.0,916.0,-320.0,1044.06,28.68
492.0,935.0,-240.0,1056.55,27.75
481.0,953.0,-160.0,1067.51,26.78
468.0,970.0,-160.0,1077.0,25.76
454.0,986.0,-160.0,1085.5,24.72
440.0,1003.0,-160.0,1095.27,23.69
424.0,1022.0,-80.0,1106.46,22.53
391.0,1063.0,-80.0,1132.63,20.19
356.0,1103.0,-80.0,1159.03,17.89
322.0,1150.0,0.0,1194.23,15.64
