x_mm,y_mm,speed_mms,distance_mm,angle_deg
58.33,467.33,-480.0,489.12,11.68
100.0,480.0,-560.0,515.24,16.11
142.33,496.67,-560.0,548.16,19.72
185.0,515.0,-560.0,580.25,23.03
222.33,537.67,-320.0,618.06,24.37
256.67,561.67,-390.0,654.74,26.1
290.33,587.0,-390.0,692.59,28.27
324.0,612.33,-240.0,731.48,29.12
354.33,640.0,-320.0,770.64,29.46
380.0,671.67,-390.0,813.05,29.88
403.0,703.67,-390.0,849.03,30.04
421.67,737.0,-390.0,885.25,29.43
431.33,764.0,-480.0,897.86,28.91
433.33,787.67,-390.0,914.0,28.14
430.33,815.67,-390.0,955.25,26.48
427.0,853.33,-390.0,993.97,25.25
425.33,899.33,-320.0,1035.67,24.29
422.0,946.33,-240.0,1079.39,22.67
417.0,994.0,-240.0,1119.39,21.43
408.67,1038.33,-320.0,1149.23,20.42
