x_mm,y_mm,speed_mms,distance_mm,angle_deg
532.33,1994.0,80.0,2070.77,14.92
533.33,1998.33,320.0,2070.06,14.95
534.33,1999.0,160.0,2066.72,15.03
536.0,1995.0,160.0,2060.48,15.14
538.67,1990.67,80.0,2059.6,15.26
542.33,1987.33,0.0,2059.95,15.4
546.0,1987.67,0.0,2064.34,15.42
548.0,1990.67,80.0,2069.86,15.35
548.33,1995.33,0.0,2073.72,15.32
548.33,1999.0,0.0,2074.95,15.34
548.0,1998.0,0.0,2066.7,15.35
547.33,1992.67,-80.0,2057.76,15.39
545.33,1984.67,-80.0,2050.21,15.36
544.0,1976.67,0.0,2042.5,15.42
544.0,1969.0,-80.0,2035.59,15.56
546.33,1960.67,-80.0,2028.0,15.74
550.0,1952.0,-80.0,2020.44,15.91
554.0,1943.33,-80.0,2013.85,16.09
556.67,1936.33,0.0,2010.01,16.12
558.0,1931.33,0.0,2007.12,16.14
