x_mm,y_mm,speed_mms,distance_mm,angle_deg
144.0,1732.4,-160.0,1660.93,5.94
156.2,1690.2,-240.0,1643.45,6.15
166.8,1656.4,-160.0,1626.66,6.25
173.2,1638.2,-80.0,1621.91,6.34
176.6,1624.0,80.0,1614.95,6.36
177.8,1613.2,80.0,1607.88,6.36
178.2,1604.8,-80.0,1601.92,6.38
178.0,1599.2,-80.0,1598.72,6.32
176.8,1593.8,-80.0,1594.41,6.23
176.0,1589.0,160.0,1590.66,6.32
175.4,1584.6,80.0,1585.69,6.34
175.6,1580.4,-390.0,1581.16,6.5
176.8,1575.6,0.0,1575.55,6.63
179.2,1570.4,0.0,1569.94,6.77
182.4,1565.0,-80.0,1565.69,7.01
188.0,1560.6,-320.0,1567.2,7.44
195.2,1557.2,0.0,1568.8,7.88
201.8,1553.2,-160.0,1559.89,7.92
206.8,1549.8,-80.0,1556.23,7.76
208.6,1546.6,-80.0,1550.95,7.41
