x_mm,y_mm,speed_mms,distance_mm,angle_deg
-143.7,1433.4,0.0,1428.68,-5.54
-139.2,1429.2,0.0,1426.75,-5.15
-135.8,1425.7,0.0,1425.06,-4.83
-133.3,1423.4,0.0,1423.73,-4.67
-131.2,1421.9,0.0,1422.5,-4.56
-129.5,1421.2,160.0,1422.5,-4.56
-127.1,1420.6,0.0,1422.66,-4.64
-124.5,1420.1,0.0,1422.74,-4.68
-121.5,1419.5,-80.0,1422.58,-4.6
-118.8,1418.9,-80.0,1421.66,-4.64
-116.7,1418.3,-80.0,1420.83,-4.72
-115.6,1417.8,-480.0,1420.83,-4.72
-114.3,1417.7,-320.0,1423.03,-4.31
-112.5,1418.0,160.0,1425.37,-3.94
-110.8,1418.6,0.0,1427.23,-3.86
-109.0,1419.4,0.0,1429.16,-3.81
-107.0,1420.4,0.0,1431.16,-3.81
-104.8,1421.6,-80.0,1433.09,-3.76
-102.9,1423.1,0.0,1436.15,-3.79
-101.1,1424.5,-80.0,1434.28,-3.88
