x_mm,y_mm,speed_mms,distance_mm,angle_deg
218.8,3010.4,0.0,3021.24,3.68
207.4,3012.2,0.0,3024.24,3.37
192.6,3015.4,0.0,3029.02,2.95
174.6,3019.8,0.0,3032.96,2.53
159.2,3023.4,80.0,3030.96,2.53
149.2,3025.6,0.0,3029.42,2.72
147.2,3026.8,-80.0,3029.66,3.18
152.2,3025.4,0.0,3023.42,3.43
161.6,3022.4,0.0,3020.43,3.44
169.0,3018.6,0.0,3013.86,3.25
173.2,3015.2,0.0,3013.52,3.14
170.0,3012.2,0.0,3013.84,2.89
161.8,3010.6,0.0,3013.25,2.66
152.8,3009.4,80.0,3012.07,2.59
146.6,3008.8,80.0,3009.26,2.67
142.4,3008.0,80.0,3008.45,2.74
141.4,3007.2,80.0,3009.59,2.8
143.6,3006.0,320.0,3007.79,2.88
147.4,3004.6,320.0,3006.0,2.96
150.8,3002.8,80.0,3001.11,3.0
